Overall Qual,Lot Area,Sqft,Has Basement,Garage Cars,Year Built,Total Rooms,Bedrooms,Bathrooms,Fireplaces,Neighborhood,SalePrice
8.0,9066.0,2856.0,1,3.0,1999.0,7.0,3.0,3.0,2.0,CollgCr,230000.0
7.0,11404.0,3184.0,1,2.0,1998.0,8.0,3.0,3.0,1.0,CollgCr,222500.0
8.0,9240.0,3318.0,0,2.0,2001.0,7.0,3.0,3.0,1.0,CollgCr,287000.0
9.0,9720.0,3304.0,1,3.0,2001.0,7.0,3.0,4.0,1.0,CollgCr,274000.0
8.0,14860.0,3564.0,1,3.0,2002.0,6.0,3.0,3.0,1.0,CollgCr,300000.0
8.0,11250.0,3418.0,0,2.0,2002.0,9.0,4.0,3.0,1.0,CollgCr,255900.0
7.0,8158.0,2652.0,1,2.0,2003.0,8.0,3.0,4.0,0.0,CollgCr,224900.0
7.0,10905.0,3456.0,0,2.0,2003.0,9.0,4.0,3.0,1.0,CollgCr,240000.0
7.0,7226.0,2438.0,0,2.0,2003.0,6.0,3.0,3.0,0.0,CollgCr,183000.0
8.0,11690.0,2614.0,0,2.0,1999.0,7.0,3.0,3.0,1.0,CollgCr,207000.0
7.0,8750.0,2823.0,1,2.0,1994.0,8.0,4.0,4.0,1.0,CollgCr,210000.0
6.0,4435.0,1696.0,1,2.0,2003.0,3.0,1.0,2.0,0.0,CollgCr,136500.0
6.0,4426.0,1696.0,1,2.0,2004.0,3.0,1.0,2.0,0.0,CollgCr,145000.0
6.0,13125.0,2971.0,1,2.0,1997.0,7.0,3.0,3.0,1.0,CollgCr,208900.0
6.0,10126.0,3676.0,1,3.0,1997.0,8.0,2.0,4.0,0.0,CollgCr,185000.0
7.0,9135.0,3072.0,1,2.0,2002.0,7.0,3.0,3.0,0.0,CollgCr,214000.0
7.0,8450.0,2566.0,1,2.0,2003.0,8.0,3.0,4.0,0.0,CollgCr,208500.0
7.0,9750.0,2890.0,1,2.0,2004.0,6.0,3.0,2.0,0.0,CollgCr,186500.0
7.0,8450.0,2872.0,1,2.0,2004.0,8.0,3.0,3.0,0.0,CollgCr,210000.0
7.0,8320.0,2352.0,1,2.0,2004.0,6.0,3.0,3.0,0.0,CollgCr,185900.0
8.0,11049.0,2468.0,0,2.0,2007.0,7.0,3.0,2.0,0.0,CollgCr,179900.0
7.0,11058.0,3128.0,1,3.0,2007.0,6.0,3.0,2.0,0.0,CollgCr,218836.0
7.0,9627.0,2712.0,1,2.0,2007.0,6.0,3.0,2.0,0.0,CollgCr,193000.0
7.0,8199.0,2184.0,1,2.0,2005.0,7.0,3.0,4.0,1.0,CollgCr,189000.0
6.0,4426.0,1696.0,1,2.0,2004.0,3.0,1.0,2.0,1.0,CollgCr,149300.0
6.0,4426.0,1696.0,1,2.0,2004.0,3.0,1.0,2.0,1.0,CollgCr,141000.0
6.0,4438.0,1696.0,1,2.0,2004.0,3.0,1.0,2.0,1.0,CollgCr,149000.0
6.0,4438.0,1696.0,1,2.0,2004.0,4.0,1.0,2.0,1.0,CollgCr,144500.0
5.0,9825.0,2184.0,1,1.0,1966.0,6.0,3.0,1.0,0.0,Edwards,123000.0
5.0,9937.0,2512.0,1,1.0,1965.0,6.0,3.0,3.0,0.0,Edwards,147500.0
5.0,12102.0,1489.0,1,2.0,1976.0,6.0,3.0,2.0,0.0,Edwards,165000.0
6.0,6500.0,2254.0,1,2.0,1976.0,6.0,3.0,3.0,1.0,Edwards,135000.0
4.0,10012.0,2319.0,1,2.0,1972.0,6.0,3.0,3.0,0.0,Edwards,137500.0
7.0,6931.0,2402.0,0,2.0,2003.0,7.0,3.0,3.0,1.0,Edwards,165400.0
6.0,9638.0,2146.0,1,2.0,1977.0,6.0,3.0,2.0,1.0,Edwards,147000.0
6.0,7200.0,2082.0,1,2.0,1976.0,6.0,3.0,2.0,1.0,Edwards,160500.0
4.0,7024.0,2264.0,1,2.0,2005.0,5.0,2.0,3.0,0.0,Edwards,176000.0
10.0,63887.0,11752.0,1,2.0,2008.0,12.0,3.0,5.0,3.0,Edwards,160000.0
6.0,3675.0,1619.0,1,2.0,2005.0,5.0,2.0,2.0,0.0,Edwards,148000.0
4.0,9520.0,1841.0,1,1.0,1953.0,5.0,2.0,1.0,0.0,Edwards,99000.0
5.0,11767.0,1968.0,1,1.0,1946.0,6.0,3.0,1.0,0.0,Edwards,130500.0
4.0,8172.0,2411.0,0,1.0,1954.0,7.0,4.0,2.0,0.0,Edwards,135000.0
5.0,16466.0,2209.0,0,1.0,1955.0,8.0,3.0,2.0,0.0,Edwards,135500.0
4.0,7692.0,1620.0,0,1.0,1954.0,6.0,3.0,1.0,0.0,Edwards,100000.0
4.0,5142.0,2241.0,1,1.0,1923.0,6.0,3.0,2.0,0.0,Edwards,108000.0
6.0,12155.0,2154.0,1,1.0,1925.0,7.0,4.0,2.0,0.0,SWISU,140000.0
5.0,8400.0,2492.0,1,1.0,1939.0,8.0,4.0,3.0,1.0,SWISU,179500.0
6.0,8400.0,2875.0,1,2.0,1925.0,7.0,4.0,2.0,1.0,SWISU,136500.0
7.0,7290.0,2652.0,0,1.0,1921.0,7.0,2.0,2.0,1.0,SWISU,168000.0
5.0,9842.0,3213.0,0,2.0,1921.0,8.0,4.0,4.0,0.0,SWISU,189000.0
6.0,7804.0,2880.0,1,2.0,1930.0,10.0,4.0,6.0,2.0,SWISU,161900.0
6.0,8969.0,1960.0,1,1.0,1926.0,6.0,2.0,2.0,1.0,Crawfor,145000.0
6.0,11526.0,2759.0,0,2.0,1922.0,11.0,3.0,2.0,1.0,Crawfor,191000.0
6.0,15576.0,2520.0,0,1.0,1915.0,8.0,4.0,2.0,0.0,Crawfor,177000.0
6.0,15564.0,1940.0,0,2.0,1914.0,6.0,3.0,1.0,0.0,Crawfor,147500.0
6.0,6292.0,1558.0,1,1.0,1930.0,4.0,2.0,1.0,0.0,SWISU,91000.0
8.0,7609.0,2310.0,1,1.0,1925.0,7.0,3.0,3.0,1.0,Crawfor,231000.0
6.0,10480.0,2230.0,0,1.0,1936.0,6.0,3.0,1.0,0.0,SWISU,115000.0
6.0,9650.0,2387.0,0,2.0,1923.0,7.0,4.0,1.0,1.0,Crawfor,138000.0
7.0,7200.0,2278.0,0,1.0,1931.0,6.0,3.0,2.0,1.0,Crawfor,149000.0
6.0,11988.0,2375.0,1,1.0,1934.0,6.0,3.0,2.0,1.0,Crawfor,188700.0
5.0,11700.0,2880.0,1,1.0,1937.0,7.0,4.0,2.0,1.0,Crawfor,198000.0
5.0,9260.0,2258.0,0,1.0,1938.0,6.0,3.0,1.0,0.0,Crawfor,110000.0
6.0,7801.0,2182.0,1,1.0,1951.0,5.0,2.0,2.0,1.0,Crawfor,104000.0
8.0,9670.0,2481.0,1,2.0,1935.0,9.0,4.0,2.0,2.0,Crawfor,257076.0
8.0,14100.0,4175.0,1,3.0,1935.0,11.0,4.0,4.0,2.0,Crawfor,381000.0
7.0,15660.0,2752.0,1,2.0,1939.0,8.0,3.0,3.0,2.0,Crawfor,311500.0
7.0,12392.0,2993.0,1,2.0,1950.0,8.0,3.0,4.0,2.0,Crawfor,263400.0
5.0,26073.0,3796.0,1,2.0,1956.0,7.0,3.0,3.0,2.0,Crawfor,236500.0
6.0,14778.0,2936.0,1,2.0,1954.0,7.0,3.0,2.0,1.0,Crawfor,224000.0
6.0,1879.0,1548.0,1,2.0,1980.0,5.0,2.0,1.0,1.0,Blueste,116500.0
6.0,1950.0,2272.0,1,2.0,1980.0,6.0,3.0,4.0,1.0,Blueste,151000.0
6.0,7000.0,1813.0,1,1.0,1926.0,5.0,2.0,2.0,0.0,IDOTRR,126000.0
6.0,6000.0,1810.0,0,1.0,1940.0,5.0,3.0,1.0,0.0,IDOTRR,120000.0
6.0,5890.0,1632.0,1,1.0,1930.0,5.0,2.0,1.0,0.0,IDOTRR,120500.0
5.0,6900.0,1518.0,1,1.0,1940.0,4.0,2.0,1.0,1.0,IDOTRR,120500.0
5.0,6000.0,2280.0,1,1.0,1967.0,7.0,3.0,2.0,1.0,IDOTRR,126000.0
5.0,7392.0,1432.0,0,1.0,1930.0,5.0,2.0,1.0,0.0,IDOTRR,99500.0
5.0,9000.0,3106.0,1,1.0,1958.0,7.0,4.0,2.0,0.0,IDOTRR,165500.0
4.0,5280.0,1534.0,0,1.0,1895.0,6.0,2.0,1.0,0.0,IDOTRR,89000.0
4.0,8500.0,1966.0,0,1.0,1920.0,6.0,3.0,1.0,0.0,IDOTRR,40000.0
4.0,5150.0,1405.0,0,1.0,1910.0,5.0,2.0,1.0,0.0,IDOTRR,80900.0
3.0,18000.0,1788.0,0,3.0,1935.0,6.0,2.0,1.0,0.0,IDOTRR,81000.0
4.0,9000.0,1456.0,0,1.0,1920.0,5.0,3.0,2.0,0.0,IDOTRR,65000.0
8.0,5587.0,3252.0,1,2.0,2008.0,5.0,2.0,4.0,1.0,Crawfor,392500.0
8.0,3843.0,3244.0,1,2.0,2007.0,5.0,2.0,4.0,1.0,Crawfor,294464.0
7.0,3811.0,3240.0,1,2.0,2004.0,5.0,2.0,4.0,1.0,Crawfor,250000.0
8.0,3842.0,3240.0,1,2.0,2004.0,5.0,2.0,4.0,1.0,Crawfor,275000.0
7.0,23730.0,3872.0,1,3.0,1996.0,7.0,3.0,4.0,0.0,Mitchel,300000.0
8.0,13265.0,3257.0,1,3.0,2002.0,7.0,3.0,3.0,2.0,Mitchel,271000.0
7.0,11050.0,2730.0,0,3.0,1996.0,8.0,3.0,3.0,1.0,Mitchel,213000.0
6.0,9880.0,2214.0,1,1.0,1977.0,6.0,3.0,2.0,1.0,Mitchel,171000.0
6.0,10125.0,2475.0,1,2.0,1977.0,6.0,3.0,3.0,2.0,Mitchel,171500.0
4.0,9990.0,3369.0,1,2.0,1991.0,6.0,3.0,3.0,1.0,Mitchel,228500.0
5.0,164660.0,3285.0,1,2.0,1965.0,7.0,3.0,4.0,2.0,Timber,228950.0
7.0,4084.0,2778.0,1,2.0,1986.0,6.0,2.0,3.0,1.0,Timber,241500.0
8.0,15498.0,4463.0,1,2.0,1976.0,10.0,2.0,3.0,1.0,Timber,287000.0
8.0,11563.0,3055.0,1,3.0,2006.0,8.0,3.0,3.0,0.0,Timber,294000.0
8.0,9520.0,3284.0,1,3.0,2007.0,7.0,3.0,3.0,1.0,Timber,293077.0
8.0,12852.0,2700.0,1,2.0,2007.0,6.0,3.0,4.0,1.0,Timber,264966.0
5.0,9802.0,1794.0,0,2.0,2006.0,6.0,3.0,3.0,0.0,Timber,172500.0
7.0,12018.0,2408.0,0,3.0,2008.0,6.0,3.0,3.0,0.0,Timber,218689.0
6.0,12890.0,2990.0,0,2.0,1989.0,8.0,3.0,2.0,1.0,Timber,150000.0
6.0,12416.0,3257.0,1,2.0,1986.0,7.0,3.0,3.0,1.0,Timber,184000.0
6.0,18265.0,2512.0,1,2.0,1986.0,6.0,3.0,2.0,1.0,Timber,180000.0
6.0,10200.0,2970.0,1,2.0,1988.0,5.0,3.0,3.0,1.0,Timber,175000.0
8.0,11202.0,2872.0,1,2.0,2003.0,7.0,3.0,3.0,1.0,Timber,232500.0
6.0,7915.0,3341.0,1,2.0,1999.0,6.0,3.0,3.0,0.0,Timber,195000.0
8.0,12244.0,3744.0,1,3.0,2003.0,10.0,4.0,4.0,2.0,Timber,305000.0
8.0,11449.0,3612.0,1,2.0,2007.0,7.0,3.0,3.0,1.0,Timber,298751.0
8.0,11447.0,3928.0,1,3.0,2005.0,7.0,3.0,4.0,1.0,Timber,370000.0
7.0,8940.0,2688.0,1,4.0,1997.0,8.0,2.0,4.0,0.0,Mitchel,209200.0
7.0,7060.0,2688.0,1,4.0,1997.0,8.0,2.0,4.0,0.0,Mitchel,206300.0
6.0,4500.0,2378.0,1,2.0,1997.0,4.0,2.0,3.0,0.0,Mitchel,160500.0
4.0,14137.0,2400.0,1,3.0,1964.0,6.0,3.0,2.0,0.0,Mitchel,173000.0
5.0,4224.0,2080.0,1,2.0,1975.0,6.0,3.0,1.0,0.0,MeadowV,124000.0
5.0,2665.0,1568.0,0,1.0,1976.0,4.0,3.0,2.0,1.0,MeadowV,115000.0
5.0,2665.0,2025.0,1,1.0,1976.0,6.0,4.0,2.0,1.0,MeadowV,129500.0
4.0,1974.0,1514.0,1,1.0,1973.0,5.0,2.0,2.0,0.0,MeadowV,105000.0
4.0,1596.0,1450.0,1,1.0,1973.0,4.0,1.0,2.0,1.0,MeadowV,94900.0
5.0,17979.0,2273.0,1,1.0,1968.0,6.0,3.0,2.0,0.0,Mitchel,152500.0
5.0,21750.0,1976.0,0,2.0,1954.0,4.0,2.0,1.0,0.0,Mitchel,113000.0
5.0,6490.0,1632.0,1,1.0,1983.0,4.0,2.0,2.0,0.0,Mitchel,128500.0
5.0,6951.0,1799.0,1,1.0,1984.0,5.0,3.0,2.0,0.0,Mitchel,119500.0
5.0,6600.0,1632.0,1,1.0,1982.0,5.0,3.0,2.0,1.0,Mitchel,130500.0
5.0,6600.0,1632.0,1,2.0,1982.0,4.0,2.0,2.0,0.0,Mitchel,138000.0
5.0,6600.0,1690.0,1,1.0,1982.0,6.0,3.0,1.0,0.0,Mitchel,134500.0
6.0,12508.0,2733.0,1,1.0,1940.0,7.0,4.0,3.0,0.0,Mitchel,160000.0
5.0,12395.0,1753.0,1,2.0,1984.0,6.0,3.0,1.0,0.0,Mitchel,137500.0
5.0,11075.0,2752.0,1,2.0,1969.0,7.0,4.0,4.0,1.0,Mitchel,172000.0
5.0,56600.0,2522.0,0,1.0,1900.0,7.0,4.0,2.0,0.0,IDOTRR,103000.0
6.0,10667.0,3174.0,1,2.0,1971.0,7.0,3.0,2.0,1.0,NAmes,167300.0
7.0,10628.0,2554.0,1,2.0,1970.0,5.0,2.0,2.0,1.0,NAmes,167000.0
7.0,13651.0,4446.0,1,2.0,1973.0,8.0,3.0,3.0,2.0,NAmes,244000.0
8.0,15865.0,4434.0,1,2.0,1970.0,8.0,4.0,3.0,1.0,NAmes,268000.0
7.0,12394.0,2580.0,0,2.0,2003.0,7.0,3.0,3.0,1.0,Gilbert,225000.0
6.0,10364.0,2378.0,0,2.0,1995.0,7.0,3.0,3.0,1.0,Gilbert,168000.0
6.0,13869.0,2264.0,1,2.0,1997.0,6.0,3.0,3.0,0.0,Gilbert,177000.0
6.0,8773.0,2516.0,0,2.0,1997.0,7.0,3.0,3.0,1.0,Gilbert,169000.0
6.0,8872.0,1768.0,0,2.0,1997.0,7.0,3.0,3.0,1.0,Gilbert,161500.0
8.0,5330.0,3146.0,1,2.0,2000.0,6.0,2.0,3.0,0.0,StoneBr,251000.0
6.0,10147.0,2086.0,1,2.0,1994.0,7.0,3.0,3.0,1.0,Gilbert,160000.0
6.0,8637.0,2637.0,1,2.0,1999.0,7.0,3.0,4.0,1.0,Gilbert,180000.0
7.0,7875.0,2244.0,1,2.0,1996.0,6.0,3.0,3.0,0.0,Gilbert,178750.0
7.0,7875.0,2490.0,0,2.0,1995.0,6.0,3.0,2.0,1.0,Gilbert,176000.0
6.0,7500.0,3237.0,0,2.0,1999.0,7.0,5.0,4.0,1.0,Gilbert,204000.0
7.0,9556.0,2355.0,0,2.0,1992.0,6.0,3.0,2.0,0.0,Gilbert,160000.0
7.0,10784.0,1856.0,0,2.0,1991.0,7.0,3.0,3.0,1.0,Gilbert,160000.0
7.0,9125.0,1866.0,0,2.0,1992.0,7.0,3.0,3.0,1.0,Gilbert,163900.0
6.0,7655.0,2545.0,0,2.0,1993.0,7.0,3.0,3.0,1.0,Gilbert,168000.0
6.0,18160.0,2430.0,1,2.0,1964.0,6.0,3.0,2.0,1.0,Gilbert,154204.0
8.0,3696.0,2162.0,0,2.0,1986.0,5.0,2.0,2.0,0.0,StoneBr,170000.0
7.0,5062.0,3280.0,1,2.0,1984.0,6.0,3.0,3.0,1.0,StoneBr,207500.0
8.0,4740.0,2345.0,1,2.0,1988.0,5.0,2.0,3.0,0.0,StoneBr,182000.0
8.0,5118.0,2633.0,1,2.0,1990.0,4.0,1.0,2.0,1.0,StoneBr,212000.0
9.0,14157.0,3844.0,1,3.0,2005.0,8.0,3.0,3.0,1.0,StoneBr,377426.0
8.0,12328.0,3690.0,1,3.0,2005.0,10.0,4.0,5.0,1.0,StoneBr,349265.0
9.0,51974.0,4998.0,1,3.0,2006.0,8.0,4.0,4.0,2.0,StoneBr,591587.0
5.0,41600.0,2524.0,1,3.0,1969.0,7.0,3.0,3.0,0.0,Gilbert,155000.0
9.0,8035.0,3224.0,1,2.0,2006.0,6.0,2.0,3.0,1.0,StoneBr,319900.0
8.0,8089.0,2838.0,1,2.0,2007.0,7.0,2.0,3.0,1.0,StoneBr,392000.0
8.0,14082.0,4454.0,1,2.0,2006.0,7.0,1.0,3.0,1.0,StoneBr,441929.0
10.0,13870.0,3784.0,1,3.0,2006.0,8.0,3.0,3.0,1.0,StoneBr,455000.0
6.0,12546.0,2880.0,1,2.0,1981.0,7.0,3.0,2.0,1.0,NWAmes,182900.0
6.0,10960.0,2568.0,1,2.0,1984.0,5.0,3.0,3.0,0.0,NWAmes,174000.0
6.0,12090.0,2453.0,0,2.0,1984.0,7.0,3.0,4.0,1.0,NWAmes,178000.0
7.0,12090.0,2204.0,1,2.0,1981.0,6.0,3.0,3.0,1.0,NWAmes,176000.0
7.0,12299.0,3193.0,1,2.0,1978.0,7.0,3.0,3.0,1.0,NWAmes,213000.0
7.0,11339.0,2710.0,1,2.0,1979.0,9.0,4.0,4.0,1.0,NWAmes,192000.0
7.0,11952.0,2777.0,0,2.0,1977.0,8.0,3.0,3.0,1.0,NWAmes,190000.0
6.0,12046.0,2878.0,1,2.0,1976.0,8.0,4.0,3.0,1.0,NWAmes,195000.0
6.0,10395.0,2064.0,1,2.0,1978.0,6.0,3.0,3.0,1.0,NWAmes,148000.0
6.0,11850.0,2330.0,1,2.0,1984.0,6.0,3.0,2.0,0.0,NWAmes,151500.0
7.0,11584.0,2264.0,1,2.0,1979.0,6.0,3.0,3.0,1.0,NWAmes,197000.0
6.0,10400.0,2612.0,1,2.0,1979.0,5.0,2.0,3.0,1.0,NWAmes,192350.0
5.0,10793.0,2400.0,1,2.0,1969.0,7.0,4.0,3.0,0.0,NWAmes,152000.0
6.0,13001.0,2845.0,1,2.0,1971.0,6.0,2.0,3.0,1.0,NWAmes,170000.0
5.0,12243.0,2968.0,1,2.0,1971.0,7.0,3.0,2.0,1.0,NWAmes,175000.0
6.0,11700.0,2445.0,1,2.0,1968.0,7.0,3.0,4.0,1.0,NWAmes,175000.0
7.0,12384.0,2728.0,0,2.0,1976.0,7.0,3.0,3.0,1.0,NWAmes,197900.0
7.0,8991.0,2552.0,1,2.0,1976.0,5.0,3.0,3.0,1.0,NWAmes,174000.0
6.0,8000.0,2961.0,1,2.0,1974.0,8.0,4.0,4.0,1.0,NWAmes,178900.0
5.0,10500.0,1481.0,1,1.0,1971.0,5.0,3.0,2.0,0.0,NAmes,139000.0
6.0,10530.0,1962.0,1,2.0,1971.0,5.0,3.0,3.0,0.0,NAmes,143250.0
7.0,7472.0,2204.0,1,2.0,1972.0,7.0,4.0,3.0,0.0,NAmes,184000.0
5.0,9457.0,2347.0,1,2.0,1970.0,7.0,3.0,2.0,0.0,NAmes,155000.0
5.0,7920.0,1828.0,1,1.0,1970.0,5.0,3.0,1.0,0.0,NAmes,133000.0
5.0,9758.0,1900.0,1,1.0,1971.0,5.0,3.0,1.0,0.0,NAmes,119500.0
4.0,8294.0,1730.0,0,4.0,1971.0,5.0,3.0,1.0,0.0,NAmes,123000.0
4.0,7340.0,1716.0,1,1.0,1971.0,4.0,2.0,1.0,0.0,NAmes,110000.0
4.0,17199.0,1828.0,1,1.0,1961.0,4.0,2.0,1.0,0.0,NAmes,128000.0
4.0,9000.0,1728.0,1,2.0,1971.0,5.0,3.0,1.0,0.0,NAmes,120500.0
7.0,4058.0,1490.0,1,1.0,1998.0,4.0,1.0,2.0,0.0,NAmes,133000.0
6.0,4113.0,2674.0,0,2.0,2001.0,5.0,2.0,2.0,1.0,NAmes,155000.0
6.0,10943.0,2742.0,1,2.0,1997.0,5.0,2.0,3.0,1.0,NAmes,177000.0
6.0,2205.0,1617.0,1,1.0,1973.0,6.0,3.0,2.0,0.0,BrDale,113500.0
6.0,1890.0,1890.0,1,1.0,1973.0,7.0,3.0,2.0,0.0,BrDale,113000.0
6.0,2058.0,1890.0,0,1.0,1973.0,7.0,4.0,2.0,0.0,BrDale,113700.0
5.0,2016.0,1932.0,0,2.0,1970.0,6.0,3.0,3.0,0.0,BrDale,106000.0
5.0,1920.0,2130.0,1,2.0,1971.0,6.0,2.0,3.0,0.0,BrDale,122500.0
6.0,4928.0,2036.0,1,2.0,1976.0,5.0,2.0,2.0,1.0,NPkVill,128000.0
6.0,2308.0,2352.0,1,2.0,1976.0,7.0,3.0,4.0,1.0,NPkVill,155000.0
7.0,2304.0,2116.0,1,1.0,1978.0,4.0,2.0,2.0,0.0,NPkVill,142500.0
5.0,7150.0,1976.0,1,1.0,1966.0,5.0,3.0,2.0,0.0,NAmes,129250.0
9.0,12469.0,3606.0,1,3.0,2006.0,7.0,3.0,3.0,1.0,NridgHt,356000.0
9.0,11694.0,3650.0,1,3.0,2007.0,9.0,3.0,2.0,1.0,NridgHt,314813.0
8.0,12030.0,3388.0,0,3.0,2007.0,7.0,3.0,2.0,0.0,NridgHt,318000.0
8.0,11825.0,3388.0,0,3.0,2006.0,7.0,3.0,2.0,1.0,NridgHt,322400.0
8.0,12085.0,3468.0,1,3.0,2007.0,7.0,3.0,3.0,1.0,NridgHt,318000.0
8.0,14333.0,4230.0,1,3.0,2007.0,7.0,2.0,4.0,1.0,NridgHt,345474.0
9.0,14450.0,4242.0,0,3.0,2006.0,8.0,3.0,3.0,1.0,NridgHt,415298.0
9.0,13641.0,4590.0,1,3.0,2007.0,8.0,3.0,4.0,1.0,NridgHt,492000.0
8.0,13440.0,3658.0,0,3.0,2006.0,11.0,4.0,3.0,1.0,NridgHt,338931.0
10.0,15431.0,4040.0,1,3.0,2005.0,7.0,2.0,4.0,2.0,NridgHt,450000.0
7.0,14154.0,3235.0,0,3.0,2006.0,9.0,3.0,3.0,1.0,NridgHt,280000.0
9.0,13891.0,5104.0,1,3.0,2007.0,8.0,3.0,3.0,2.0,NridgHt,479069.0
8.0,14226.0,3908.0,0,3.0,2006.0,9.0,3.0,2.0,1.0,NridgHt,395000.0
9.0,13693.0,4796.0,0,3.0,2006.0,9.0,3.0,3.0,1.0,NridgHt,380000.0
8.0,11428.0,3260.0,0,3.0,2006.0,7.0,3.0,2.0,1.0,NridgHt,250000.0
8.0,14977.0,3952.0,1,3.0,2006.0,7.0,2.0,3.0,1.0,NridgHt,440000.0
9.0,13654.0,4462.0,0,3.0,2005.0,9.0,4.0,3.0,1.0,NridgHt,418000.0
10.0,17169.0,4610.0,1,3.0,2007.0,7.0,2.0,5.0,1.0,NridgHt,500067.0
8.0,16659.0,3734.0,0,2.0,2007.0,7.0,3.0,3.0,1.0,NridgHt,260116.0
8.0,9591.0,3616.0,0,3.0,2004.0,9.0,4.0,3.0,1.0,NridgHt,317000.0
8.0,9709.0,3018.0,1,3.0,2007.0,8.0,3.0,4.0,2.0,NridgHt,319500.0
8.0,10562.0,3743.0,1,3.0,2007.0,8.0,3.0,3.0,1.0,NridgHt,325624.0
9.0,13615.0,3604.0,0,3.0,2006.0,7.0,3.0,3.0,1.0,NridgHt,372000.0
8.0,13069.0,4662.0,0,3.0,2004.0,11.0,5.0,3.0,1.0,NridgHt,342000.0
8.0,12099.0,3604.0,1,3.0,2004.0,10.0,4.0,4.0,1.0,NridgHt,354000.0
8.0,14277.0,3702.0,1,3.0,2003.0,7.0,3.0,4.0,1.0,NridgHt,350000.0
8.0,11999.0,3555.0,0,3.0,2003.0,10.0,4.0,3.0,1.0,NridgHt,285000.0
8.0,12568.0,2713.0,1,3.0,2007.0,8.0,3.0,4.0,1.0,NridgHt,281500.0
7.0,9926.0,3228.0,1,3.0,2005.0,7.0,3.0,3.0,0.0,NridgHt,245700.0
8.0,9254.0,3442.0,1,2.0,2005.0,7.0,3.0,3.0,0.0,NridgHt,232698.0
8.0,10732.0,3126.0,0,3.0,2006.0,7.0,3.0,3.0,0.0,NridgHt,250000.0
6.0,7577.0,2724.0,1,2.0,2005.0,6.0,2.0,2.0,1.0,NridgHt,194700.0
6.0,3901.0,2604.0,1,2.0,2005.0,5.0,1.0,3.0,1.0,NridgHt,204000.0
6.0,3903.0,2604.0,1,2.0,2005.0,5.0,1.0,3.0,1.0,NridgHt,200000.0
6.0,6289.0,2724.0,1,2.0,2005.0,6.0,2.0,3.0,1.0,NridgHt,207000.0
8.0,4590.0,3108.0,1,2.0,2006.0,6.0,2.0,2.0,1.0,NridgHt,209500.0
8.0,4590.0,3108.0,1,2.0,2006.0,6.0,2.0,2.0,1.0,NridgHt,209500.0
8.0,6442.0,2740.0,1,2.0,2006.0,6.0,2.0,2.0,1.0,NridgHt,202500.0
9.0,7841.0,3154.0,1,2.0,2005.0,6.0,2.0,3.0,1.0,NridgHt,280000.0
9.0,7313.0,3122.0,1,2.0,2005.0,6.0,2.0,3.0,1.0,NridgHt,277500.0
9.0,7820.0,3738.0,0,2.0,2007.0,6.0,2.0,2.0,1.0,NridgHt,318061.0
8.0,6240.0,2648.0,1,2.0,2006.0,6.0,2.0,2.0,1.0,NridgHt,221370.0
7.0,3242.0,2810.0,1,2.0,2003.0,6.0,2.0,3.0,1.0,NridgHt,200000.0
6.0,15810.0,2264.0,0,2.0,2007.0,7.0,3.0,3.0,0.0,Gilbert,181755.0
6.0,10237.0,2304.0,0,2.0,2005.0,6.0,3.0,3.0,1.0,Gilbert,176000.0
6.0,10237.0,2267.0,0,2.0,2005.0,8.0,3.0,3.0,1.0,Gilbert,178900.0
7.0,13204.0,2066.0,0,2.0,2006.0,6.0,3.0,2.0,0.0,Gilbert,168165.0
6.0,8857.0,2233.0,0,2.0,2006.0,7.0,3.0,3.0,1.0,Gilbert,171925.0
6.0,9729.0,2444.0,0,3.0,2006.0,6.0,3.0,4.0,1.0,Gilbert,198444.0
6.0,12216.0,2652.0,1,2.0,2005.0,6.0,3.0,3.0,0.0,Gilbert,203000.0
7.0,9018.0,2184.0,0,2.0,2007.0,8.0,3.0,3.0,1.0,Gilbert,179540.0
7.0,8993.0,2604.0,0,2.0,2007.0,6.0,3.0,2.0,0.0,Gilbert,176485.0
7.0,8899.0,2680.0,1,2.0,2007.0,6.0,3.0,2.0,0.0,Gilbert,181134.0
6.0,8499.0,2028.0,0,2.0,2006.0,6.0,3.0,3.0,1.0,Gilbert,156932.0
6.0,8229.0,2256.0,0,2.0,2007.0,6.0,3.0,3.0,0.0,Gilbert,166000.0
7.0,7713.0,2184.0,0,2.0,2007.0,7.0,3.0,3.0,0.0,Gilbert,177594.0
7.0,7697.0,2504.0,0,2.0,2007.0,6.0,3.0,2.0,0.0,Gilbert,173500.0
7.0,3922.0,2516.0,0,3.0,2006.0,6.0,2.0,2.0,1.0,Blmngtn,172500.0
7.0,3922.0,2660.0,0,3.0,2006.0,7.0,2.0,4.0,1.0,Blmngtn,194201.0
8.0,3621.0,2995.0,1,3.0,2003.0,7.0,2.0,3.0,1.0,Blmngtn,226500.0
7.0,3710.0,2532.0,0,2.0,2007.0,6.0,2.0,2.0,1.0,Blmngtn,185485.0
7.0,14572.0,3060.0,1,3.0,2004.0,7.0,3.0,3.0,1.0,Gilbert,259000.0
7.0,16219.0,1954.0,1,2.0,2004.0,5.0,2.0,3.0,0.0,Gilbert,188500.0
7.0,11084.0,1758.0,1,2.0,2004.0,8.0,3.0,4.0,1.0,Gilbert,175000.0
7.0,11796.0,2806.0,0,2.0,2004.0,8.0,4.0,3.0,1.0,Gilbert,215000.0
